TAC;DEVICE_TYPE
6355427;Voice_centered
-1389808567;Voice_centered
-62815621;Smartphone
1394795763;Smartphone
-1029131534;Smartphone
-133203528;Smartphone
2021741593;Smartphone
-296559557;Smartphone
1386423879;Smartphone
-1014107093;Smartphone
1120691137;Data_only
425851078;Smartphone
-568510550;Smartphone
-1097191918;Smartphone
-349707082;Smartphone
1467183652;Smartphone
547709938;Voice_centered
2120729511;Tablets
-3332103;Voice_centered
-1342858264;Voice_centered
-213020003;Voice_centered
369826581;Feature_plus
-1385884432;Smartphone
-1646264333;Smartphone
-805420660;Smartphone
1212567703;Smartphone
981066106;Smartphone
-530830930;Feature_plus
-1810314144;Voice_centered
-20126161;Smartphone
1546800359;Feature_plus
630568;Voice_centered
873631953;Smartphone
671293457;Data_only
-752222253;Feature_plus
-2081323363;Smartphone
-1395063976;Tablets
-1494865938;Feature_plus
-942402711;Voice_centered
64650347;Voice_centered
1713264624;Smartphone
903512818;Smartphone
-1216188990;Smartphone
-2057115977;Smartphone
-393090945;Tablets
-1492250;Feature_plus
-1236707346;Smartphone
-1397974689;Smartphone
-365101186;Voice_centered
-685898387;Smartphone
-1275561034;Smartphone
1421411477;Smartphone
1402328448;Smartphone
1724636107;Tablets
948365126;Tablets
152144932;Smartphone
1851365394;Voice_centered
933319678;Feature_plus
-770982853;Feature_plus
420242532;Voice_centered
-1211070939;Smartphone
-1683189731;Voice_centered
-1352266521;Voice_centered
-1548851942;Smartphone
-715152137;Smartphone
-1645571040;Smartphone
508631783;Data_only
2115235172;Data_only
623712583;Smartphone
-1174475009;Smartphone
-711963438;Smartphone
-1362139211;Data_only
969108010;Smartphone
-1157679838;Smartphone
-165872033;Smartphone
1752703068;Smartphone
113803585;Smartphone
-1364046883;Data_only
37521775;Voice_centered
1870745487;Voice_centered
-1766200310;Voice_centered
-2070940406;Feature_plus
1904594666;Feature_plus
-1200044923;Feature_plus
-1072343589;Voice_centered
1488582789;Smartphone
1930777187;Data_only
-334920828;Feature_plus
1466829902;Voice_centered
-1230160533;Voice_centered
-80459881;Voice_centered
453141627;Voice_centered
-1194101205;Smartphone
-63047998;Feature_plus
347297944;Smartphone
-1168765756;Feature_plus
-1963299158;Feature_plus
-408892761;Smartphone
1147836738;Voice_centered
471180190;Voice_centered
-114148294;Voice_centered
-64483009;Voice_centered
-787661937;Voice_centered
-1731446423;Smartphone
-869937328;Smartphone
1330626618;Feature_plus
1781210942;Smartphone
-1417873656;Smartphone
701876812;Voice_centered
-422971948;Smartphone
918439235;Smartphone
1755140238;Feature_plus
1418256433;Smartphone
911900754;Smartphone
1208589344;Smartphone
-1103805360;Voice_centered
82829175;Feature_plus
-386578520;Feature_plus
-1387867453;Smartphone
-910110729;Voice_centered
1667626397;Voice_centered
-1166733037;Voice_centered
1215101538;Voice_centered
-860011008;Data_only
-119242127;Smartphone
2020233984;Smartphone
-810229684;Smartphone
340647962;Smartphone
-1893286008;Smartphone
-1816235653;Smartphone
-781797423;Smartphone
-1457447973;Smartphone
1721018912;Smartphone
-909478782;Smartphone
-1151316016;Voice_centered
219659697;Voice_centered
2062066186;Voice_centered
-1967157848;Smartphone
2055756410;Voice_centered
1859584491;Smartphone
-2094376128;Feature_plus
1626216363;Smartphone
-574300874;Smartphone
-429381245;Smartphone
-1519088612;Smartphone
-2017746723;Smartphone
-2098747436;Smartphone
1251948416;Smartphone
677398103;Data_only
860307673;Voice_centered
981958961;Voice_centered
1141983127;Smartphone
-1646417242;Feature_plus
885193554;Feature_plus
1528742556;Voice_centered
-2098441561;Voice_centered
-1208689444;Voice_centered
-1430825120;Voice_centered
139611074;Data_only
1392566533;Feature_plus
-504103572;Feature_plus
-2108724322;Feature_plus
-647074784;Smartphone
-1991044724;Feature_plus
-1264628698;Smartphone
-1955555365;Feature_plus
720934805;Feature_plus
800698249;Feature_plus
-1129693243;Voice_centered
95923964;Smartphone
1630363630;Feature_plus
1703610353;Smartphone
534740017;Smartphone
1448446494;Feature_plus
-465215669;Feature_plus
770770493;Smartphone
-47411453;Smartphone
878081712;Feature_plus
970605886;Smartphone
976026120;Voice_centered
-1740641042;Voice_centered
1407353182;Voice_centered
1474524475;Voice_centered
1112820864;Voice_centered
-500714635;Smartphone
1490530527;Smartphone
256137137;Tablets
-2030187765;Smartphone
1850147159;Smartphone
2015543281;Data_only
228493038;Smartphone
1232085022;Smartphone
-2023364461;Smartphone
-1242738072;Smartphone
517520041;Feature_plus
1064527560;Smartphone
-1625169812;Voice_centered
1098242313;Voice_centered
1207907804;Voice_centered
1955809650;Voice_centered
-1853627402;Voice_centered
1576118314;Voice_centered
838688250;Voice_centered
-1190942441;Voice_centered
718792666;Smartphone
-915157307;Feature_plus
1403804670;Voice_centered
601185869;Smartphone
1965167151;Voice_centered
408186363;Feature_plus
423818460;Smartphone
440615724;Smartphone
-1188470355;Smartphone
373556762;Voice_centered
-1204455044;Smartphone
756001642;Feature_plus
1065319752;Tablets
1057568202;Feature_plus
2021245347;Smartphone
-501092678;Smartphone
1812848489;Smartphone
780855061;Smartphone
-218138912;Smartphone
-407132446;Voice_centered
-2083380585;Smartphone
-1207413591;Voice_centered
200080389;Voice_centered
447398871;Smartphone
-1788765186;Smartphone
-278740562;Feature_plus
354746567;Smartphone
-1494140809;Voice_centered
1718508679;Smartphone
-600403541;Voice_centered
1728804223;Feature_plus
1750153854;Feature_plus
-246610288;Feature_plus
595467211;Feature_plus
1446530297;Smartphone
1957912104;Feature_plus
286897700;Smartphone
1790969262;Smartphone
221337224;Voice_centered
1125710746;Feature_plus
572321195;Smartphone
1891176454;Voice_centered
-1129676346;Voice_centered
1779078847;Smartphone
-1474049261;Smartphone
1007453545;Smartphone
1489107667;Smartphone
-2098283864;Tablets
1759481172;Voice_centered
-733341779;Smartphone
-390148254;Smartphone
-1923552678;Smartphone
-1508336336;Smartphone
-1251250462;Voice_centered
-1827565572;Voice_centered
-1900065145;Feature_plus
1811345867;Voice_centered
1510467761;Feature_plus
-1541109368;Feature_plus
2083771427;Feature_plus
-1949154864;Feature_plus
2015525018;Feature_plus
-453224187;Feature_plus
-380700095;Smartphone
-786035065;Smartphone
998487246;Smartphone
-1470029235;Voice_centered
1614381376;Feature_plus
1088475916;Smartphone
-1588244173;Smartphone
810156964;Data_only
124152586;Feature_plus
-717528482;Voice_centered
-978793460;Feature_plus
-878443792;Tablets
298332597;Smartphone
846345364;Smartphone
256611754;Smartphone
-409783489;Feature_plus
-221675307;Voice_centered
815810843;Smartphone
2101682013;Smartphone
1342511353;Smartphone
1838368724;Smartphone
326356229;Smartphone
-92296398;Smartphone
-1108544182;Voice_centered
1045256495;Smartphone
-384682078;Smartphone
1983914254;Smartphone
-2114721030;Voice_centered
-578680939;Smartphone
-1791605101;Feature_plus
-2142345251;Smartphone
656149247;Smartphone
1187418919;Voice_centered
-673051539;Smartphone
-819956967;Smartphone
-1803808414;Feature_plus
305624226;Smartphone
429014110;Voice_centered
326891373;Voice_centered
-1140350954;Voice_centered
2072551105;Data_only
242172232;Smartphone
-242454495;Smartphone
-1015216003;Smartphone
-1836080728;Smartphone
1408482524;Smartphone
-211668484;Smartphone
479563332;Data_only
1164327190;Smartphone
1501360626;Voice_centered
-950909199;Voice_centered
-2141634997;Smartphone
-442268059;Feature_plus
-1500010180;Smartphone
1789122130;Feature_plus
-60807724;Voice_centered
-758950965;Data_only
-925881038;Smartphone
1086507709;Smartphone
1867025788;Smartphone
-561357596;Smartphone
-631878220;Smartphone
-701028019;Voice_centered
-21782530;Feature_plus
-1445529541;Smartphone
-1427286248;Feature_plus
959663022;Smartphone
-1056485560;Smartphone
-1576153041;Smartphone
-435444347;Feature_plus
605923206;Smartphone
-1950227503;Smartphone
1426442607;Smartphone
236874150;Smartphone
-1217690768;Smartphone
1260956140;Voice_centered
-10790519;Smartphone
514835537;Voice_centered
1426897638;Smartphone
1459259869;Voice_centered
-258177727;Voice_centered
791985491;Voice_centered
-1469895951;Voice_centered
1367153269;Feature_plus
1344591578;Feature_plus
-1545826720;Smartphone
-1228251696;Smartphone
1756117351;Voice_centered
-1125193696;Smartphone
-688455939;Smartphone
639185525;Smartphone
922280526;Smartphone
-735375078;Smartphone
-89032659;Voice_centered
-1346041248;Feature_plus
-1584266253;Feature_plus
1300346839;Voice_centered
-1246455553;Voice_centered
157071656;Smartphone
1847403123;Data_only
-217612076;Smartphone
-2052227298;Smartphone
-2003741099;Smartphone
-1816083759;Data_only
349893262;Smartphone
724982707;Smartphone
-1849609597;Smartphone
-891126499;Smartphone
1791148259;Tablets
-2043196989;Tablets
935072612;Smartphone
1281936349;Smartphone
-210381816;Voice_centered
-1988342172;Voice_centered
-1193650668;Feature_plus
-1669959305;Feature_plus
760750586;Smartphone
-215302935;Smartphone
-288165079;Feature_plus
1366334395;Smartphone
-1348069760;Smartphone
1523299774;Smartphone
858171132;Feature_plus
-1486635630;Feature_plus
1389113722;Smartphone
1827260231;Voice_centered
1423478402;Feature_plus
-137817576;Feature_plus
422991273;Smartphone
-2096524681;Smartphone
185488864;Smartphone
-1683069004;Feature_plus
-1925455645;Smartphone
-325006392;Smartphone
-1062735697;Smartphone
986698967;Voice_centered
1070127781;Data_only
-1100878129;Data_only
114875868;Smartphone
-90010508;Smartphone
256337609;Voice_centered
-558978236;Feature_plus
87250849;Voice_centered
-1105380533;Voice_centered
-974476024;Voice_centered
386650513;Voice_centered
2079944257;Voice_centered
1675058233;Smartphone
-1296761915;Smartphone
-1838197317;Voice_centered
-190806775;Smartphone
-179527262;Smartphone
462090260;Smartphone
-719084345;Data_only
-1504506963;Smartphone
-2081500212;Smartphone
-1969641905;Smartphone
1355627274;Smartphone
-80656336;Smartphone
128240270;Data_only
6873265;Smartphone
452561955;Smartphone
852339905;Smartphone
1155971154;Smartphone
2078020994;Tablets
31701542;Smartphone
739041508;Voice_centered
1728330610;Voice_centered
846880976;Voice_centered
1847320236;Smartphone
655273417;Voice_centered
966904548;Voice_centered
-1805967687;Smartphone
1369604293;Smartphone
-37768511;Voice_centered
-1628180057;Smartphone
-513016339;Smartphone
-834397544;Smartphone
899466256;Smartphone
-65002775;Voice_centered
-61596237;Feature_plus
271573365;Data_only
-1930633977;Smartphone
-1666388517;Voice_centered
-102874311;Smartphone
-845252204;Smartphone
-72634851;Data_only
-183818710;Smartphone
-1203238857;Feature_plus
-959601947;Smartphone
620002369;Feature_plus
-1440954993;Tablets
1036383954;Smartphone
-1826796858;Smartphone
-960552529;Smartphone
-1927207234;Feature_plus
1470302393;Feature_plus
-819874202;Smartphone
-1608100200;Smartphone
462334325;Feature_plus
-1275142596;Smartphone
-2050916755;Smartphone
-815024915;Feature_plus
882913486;Voice_centered
446596265;Smartphone
1956896281;Feature_plus
1735039692;Feature_plus
1122654097;Smartphone
-2136418612;Voice_centered
1411913849;Voice_centered
940108319;Voice_centered
-597304792;Smartphone
1997727742;Smartphone
191213200;Tablets
-1115862981;Smartphone
-329231080;Smartphone
-274319461;Smartphone
-337349698;Smartphone
2057248871;Smartphone
1374269255;Data_only
-592856137;Smartphone
1082704243;Smartphone
-1316385869;Smartphone
-269151193;Smartphone
-1892566065;Voice_centered
-750264537;Voice_centered
2045294718;Feature_plus
-1505660494;Smartphone
-2053502995;Smartphone
-1722123393;Data_only
1890309097;Data_only
622121116;Feature_plus
177113632;Smartphone
291838726;Feature_plus
-1333003270;Voice_centered
-2127307269;Feature_plus
-2134406810;Voice_centered
-56065735;Smartphone
-2040446423;Smartphone
933362009;Voice_centered
-603046073;Smartphone
-1292029152;Voice_centered
-2001243395;Smartphone
-1574300811;Feature_plus
1724710380;Smartphone
-1341662647;Smartphone
-2084103223;Smartphone
1617265283;Feature_plus
-449222747;Smartphone
142344899;Feature_plus
1309706156;Smartphone
-1457745672;Voice_centered
1960851856;Smartphone
1278886905;Smartphone
1842370828;Smartphone
-1282481472;Smartphone
-149896395;Feature_plus
631159219;Smartphone
-361002040;Smartphone
680130830;Smartphone
772887345;Smartphone
-1054161268;Voice_centered
1454686284;Voice_centered
-289436101;Smartphone
788255616;Tablets
1793578017;Feature_plus
366535403;Smartphone
1193188656;Smartphone
-1551908064;Voice_centered
343144255;Smartphone
-254823612;Voice_centered
-831207492;Feature_plus
-232700300;Smartphone
794426099;Voice_centered
-1315835242;Voice_centered
790302368;Voice_centered
-946796432;Voice_centered
142977644;Smartphone
1594891752;Smartphone
-1584552825;Smartphone
-1272510973;Smartphone
261001470;Smartphone
406849131;Smartphone
-457794321;Smartphone
-2071971540;Voice_centered
-38659352;Voice_centered
-928089924;Voice_centered
253002101;Feature_plus
1471203732;Feature_plus
105213618;Smartphone
-317645999;Smartphone
-1372068858;Voice_centered
-501701458;Smartphone
-773161065;Smartphone
661204011;Voice_centered
-1086358700;Feature_plus
-1065216104;Feature_plus
-1442723978;Feature_plus
500645511;Feature_plus
132318540;Feature_plus
406094953;Feature_plus
1483570095;Smartphone
374341784;Smartphone
-586990388;Smartphone
-2092357929;Smartphone
-1926601343;Voice_centered
-1808595306;Smartphone
-1273303801;Smartphone
-805827791;Feature_plus
-1903791359;Voice_centered
1782111071;Voice_centered
-1336836550;Smartphone
-170886616;Smartphone
177594827;Feature_plus
1486374099;Data_only
941763737;Smartphone
-1997507673;Voice_centered
1448539920;Feature_plus
1660079475;Tablets
2047946174;Feature_plus
-433022428;Feature_plus
1467253021;Smartphone
-1577195167;Tablets
-155578979;Smartphone
78187022;Smartphone
1091279476;Smartphone
-418189249;Smartphone
-1227802895;Feature_plus
-86484124;Smartphone
1707395118;Smartphone
-1255281668;Voice_centered
734637249;Voice_centered
-1186778468;Data_only
4933406;Tablets
-932850848;Smartphone
-2028528345;Data_only
-786707678;Tablets
1693534526;Smartphone
-788703778;Smartphone
1396673515;Smartphone
-474332270;Data_only
-1470016754;Data_only
1291234157;Tablets
-742209071;Tablets
734572715;Tablets
-2029302664;Smartphone
61684774;Voice_centered
381187918;Smartphone
1500493044;Feature_plus
-1385928360;Feature_plus
-1679617184;Feature_plus
1362667894;Voice_centered
7967704;Feature_plus
-930673401;Smartphone
-1903065269;Voice_centered
-2081523678;Voice_centered
-6409754;Voice_centered
1412467012;Feature_plus
1543773964;Voice_centered
1046270826;Smartphone
-619487842;Data_only
1749967696;Smartphone
1747278608;Tablets
114576303;Smartphone
422328285;Smartphone
-1052319694;Smartphone
1606297321;Smartphone
1934340975;Smartphone
-263431704;Smartphone
-758626543;Feature_plus
364576160;Feature_plus
728548021;Smartphone
1111814492;Smartphone
-851445095;Smartphone
530314410;Voice_centered
-195122553;Smartphone
-322957215;Voice_centered
1626413646;Smartphone
-1300610582;Smartphone
-152869756;Feature_plus
1989642609;Feature_plus
780284822;Tablets
1029614887;Smartphone
2079087535;Smartphone
1856194436;Feature_plus
137665571;Feature_plus
-130973441;Smartphone
1630749862;Feature_plus
-1274472027;Smartphone
141835211;Tablets
-163769853;Voice_centered
-1535297125;Voice_centered
-1210676950;Voice_centered
1387563938;Smartphone
-98978127;Smartphone
-1289497782;Smartphone
-269681084;Smartphone
1104851313;Smartphone
1344397612;Smartphone
465781071;Voice_centered
-183122711;Voice_centered
-1572590950;Voice_centered
774631535;Voice_centered
1258678718;Voice_centered
1033666229;Voice_centered
1994975629;Feature_plus
22856767;Smartphone
1721652235;Smartphone
1131058170;Feature_plus
-696726436;Smartphone
1913888878;Voice_centered
-1075147102;Data_only
859269029;Voice_centered
1313177;Smartphone
1409338833;Smartphone
1300000777;Voice_centered
-642943027;Voice_centered
1064319309;Voice_centered
-176550195;Smartphone
-559195808;Smartphone
722379237;Feature_plus
623054441;Smartphone
227333547;Smartphone
1337369131;Smartphone
650613636;Feature_plus
165214734;Smartphone
1635855027;Feature_plus
-41904007;Feature_plus
-1026954342;Smartphone
407946742;Smartphone
2104654149;Smartphone
-293130899;Smartphone
-1608640612;Feature_plus
-1915404831;Smartphone
-1337563628;Feature_plus
-952275545;Voice_centered
-144830057;Smartphone
1918321663;Smartphone
-1870803278;Smartphone
-2086542125;Feature_plus
-476592487;Smartphone
-1509751087;Smartphone
1537359536;Voice_centered
-310872880;Voice_centered
-364898933;Voice_centered
-1983942123;Voice_centered
1883072588;Voice_centered
-1493312280;Smartphone
